Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
576-58-8600,J,Yangon,Normal,Male,Electronic accessories,83.36,4,16.67,350.11,5/01/2019,10:29,Cash,333.44,4.76,16.67,5.5
744-52-1378,E,Seoul,Normal,Male,Food and beverages,46.2,9,20.79,436.59,21/01/2019,18:57,Cash,415.8,4.76,20.79,7.1
412-22-9719,G,Madrid,Member,Female,Electronic accessories,36.27,2,3.63,76.17,7/06/2019,18:14,Credit card,72.54,4.76,3.63,6.8
987-45-4150,A,Sydney,Normal,Male,Health and beauty,49.65,9,22.34,469.19,28/01/2019,14:39,Ewallet,446.85,4.76,22.34,10.0
487-48-6510,B,Bangkok,Normal,Male,Electronic accessories,96.01,7,33.6,705.67,5/06/2019,14:11,Ewallet,672.07,4.76,33.6,5.5
491-10-1917,E,Toronto,Member,Male,Food and beverages,24.37,8,9.75,204.71,19/09/2019,12:49,Ewallet,194.96,4.76,9.75,5.8
917-72-5957,C,Bangkok,Member,Female,Electronic accessories,69.46,3,10.42,218.8,25/09/2019,15:58,Ewallet,208.38,4.76,10.42,9.5
498-41-4825,G,Mexico City,Member,Female,Fashion accessories,55.11,8,22.04,462.92,28/08/2019,13:58,Cash,440.88,4.76,22.04,8.0
866-90-7837,E,New York,Normal,Female,Food and beverages,86.16,6,25.85,542.81,11/08/2019,9:23,Ewallet,516.96,4.76,25.85,8.9
506-78-6406,G,Bangkok,Normal,Female,Health and beauty,71.46,3,10.72,225.1,23/05/2019,9:19,Ewallet,214.38,4.76,10.72,9.6
334-19-8058,B,Tokyo,Member,Female,Health and beauty,56.25,3,8.44,177.19,27/05/2019,9:41,Credit card,168.75,4.76,8.44,9.5
310-99-1027,G,Los Angeles,Member,Male,Fashion accessories,69.0,9,31.05,652.05,23/02/2019,9:35,Credit card,621.0,4.76,31.05,7.1
115-14-5732,G,Madrid,Member,Female,Food and beverages,61.08,2,6.11,128.27,19/01/2019,12:53,Ewallet,122.16,4.76,6.11,7.1
716-35-6210,D,Chicago,Member,Male,Home and lifestyle,89.46,5,22.36,469.66,3/07/2019,16:13,Ewallet,447.3,4.76,22.36,9.8
400-19-7269,B,Tokyo,Normal,Female,Fashion accessories,92.45,10,46.23,970.73,8/04/2019,13:58,Credit card,924.5,4.76,46.23,6.4
962-57-7149,G,Bangkok,Member,Female,Health and beauty,93.58,8,37.43,786.07,22/06/2019,13:15,Ewallet,748.64,4.76,37.43,6.7
172-75-1583,C,London,Normal,Male,Sports and travel,93.56,3,14.03,294.71,27/05/2019,13:44,Ewallet,280.68,4.76,14.03,9.4
814-48-4833,A,Bangkok,Normal,Male,Fashion accessories,12.24,10,6.12,128.52,11/08/2019,19:37,Cash,122.4,4.76,6.12,9.2
182-18-9079,J,Madrid,Member,Male,Food and beverages,21.52,5,5.38,112.98,27/09/2019,18:16,Ewallet,107.6,4.76,5.38,6.1
128-86-9804,G,Toronto,Member,Male,Health and beauty,84.66,6,25.4,533.36,5/08/2019,16:40,Credit card,507.96,4.76,25.4,8.0
383-66-3174,A,Toronto,Normal,Male,Electronic accessories,57.98,3,8.7,182.64,11/02/2019,13:19,Ewallet,173.94,4.76,8.7,7.7
293-12-6322,F,Paris,Member,Male,Food and beverages,56.74,2,5.67,119.15,17/04/2019,11:31,Ewallet,113.48,4.76,5.67,9.1
379-60-7735,J,London,Member,Female,Electronic accessories,46.94,5,11.73,246.43,5/07/2019,11:59,Ewallet,234.7,4.76,11.73,6.3
656-33-1229,I,Tokyo,Normal,Female,Food and beverages,63.07,2,6.31,132.45,5/04/2019,11:19,Ewallet,126.14,4.76,6.31,7.1
204-80-7878,G,Toronto,Member,Male,Health and beauty,52.05,5,13.01,273.26,3/09/2019,19:56,Cash,260.25,4.76,13.01,9.0
349-87-1096,B,Kuala Lumpur,Member,Female,Health and beauty,87.37,1,4.37,91.74,8/09/2019,18:26,Cash,87.37,4.76,4.37,8.7
974-78-4030,I,New York,Member,Male,Sports and travel,30.77,1,1.54,32.31,22/04/2019,12:55,Ewallet,30.77,4.76,1.54,7.1
973-96-6990,J,Rome,Member,Male,Health and beauty,29.22,10,14.61,306.81,6/07/2019,12:36,Ewallet,292.2,4.76,14.61,5.7
922-30-6591,B,Bangkok,Member,Male,Food and beverages,16.93,3,2.54,53.33,7/07/2019,20:18,Cash,50.79,4.76,2.54,7.4
136-27-8561,G,London,Member,Male,Sports and travel,30.48,1,1.52,32.0,10/02/2019,20:43,Cash,30.48,4.76,1.52,6.7
575-92-8089,D,Bangkok,Normal,Female,Sports and travel,73.59,2,7.36,154.54,23/08/2019,18:50,Ewallet,147.18,4.76,7.36,8.7
132-73-3831,F,Kuala Lumpur,Member,Female,Food and beverages,83.95,8,33.58,705.18,15/02/2019,18:34,Credit card,671.6,4.76,33.58,7.3
916-95-5917,H,Bangkok,Member,Female,Sports and travel,23.78,2,2.38,49.94,21/06/2019,19:31,Ewallet,47.56,4.76,2.38,7.9
790-53-5324,E,Bangkok,Member,Male,Electronic accessories,21.48,3,3.22,67.66,20/04/2019,15:10,Ewallet,64.44,4.76,3.22,7.7
915-43-9211,F,Naypyitaw,Normal,Female,Health and beauty,71.13,6,21.34,448.12,27/05/2019,20:25,Cash,426.78,4.76,21.34,5.5
367-23-8262,J,London,Member,Female,Home and lifestyle,13.73,10,6.87,144.17,20/04/2019,11:43,Cash,137.3,4.76,6.87,8.8
393-87-9162,C,Toronto,Member,Male,Health and beauty,57.97,5,14.49,304.34,5/04/2019,11:52,Cash,289.85,4.76,14.49,6.7
555-57-3730,E,Tokyo,Normal,Male,Health and beauty,66.15,9,29.77,625.12,27/02/2019,13:27,Ewallet,595.35,4.76,29.77,9.2
205-18-3544,G,Bangkok,Normal,Male,Health and beauty,92.32,9,41.54,872.42,24/07/2019,12:18,Credit card,830.88,4.76,41.54,6.3
710-70-2043,D,Singapore,Member,Female,Sports and travel,10.61,2,1.06,22.28,6/01/2019,15:37,Credit card,21.22,4.76,1.06,8.2
660-75-1041,B,Paris,Normal,Male,Food and beverages,32.16,3,4.82,101.3,9/05/2019,19:39,Cash,96.48,4.76,4.82,9.7
422-75-3938,J,Rome,Normal,Male,Fashion accessories,72.17,2,7.22,151.56,11/02/2019,18:19,Ewallet,144.34,4.76,7.22,6.4
306-86-8735,I,Los Angeles,Member,Female,Fashion accessories,80.92,7,28.32,594.76,17/06/2019,20:20,Credit card,566.44,4.76,28.32,7.9
996-86-2946,H,Sydney,Normal,Female,Fashion accessories,79.8,4,15.96,335.16,20/07/2019,20:59,Cash,319.2,4.76,15.96,9.6
115-41-8256,B,New York,Member,Male,Fashion accessories,57.11,2,5.71,119.93,17/04/2019,14:40,Cash,114.22,4.76,5.71,5.4
783-36-1912,D,Los Angeles,Normal,Male,Fashion accessories,71.54,10,35.77,751.17,6/02/2019,10:25,Credit card,715.4,4.76,35.77,9.2
933-63-1928,H,Paris,Normal,Female,Home and lifestyle,73.93,4,14.79,310.51,24/01/2019,16:44,Ewallet,295.72,4.76,14.79,7.1
641-45-6687,E,Yangon,Member,Male,Sports and travel,66.29,7,23.2,487.23,28/08/2019,10:16,Credit card,464.03,4.76,23.2,5.8
373-47-4348,E,Sydney,Member,Female,Health and beauty,81.01,5,20.25,425.3,3/07/2019,20:28,Credit card,405.05,4.76,20.25,6.3
469-89-6117,J,Tokyo,Member,Male,Home and lifestyle,17.28,4,3.46,72.58,1/02/2019,18:55,Cash,69.12,4.76,3.46,6.0
720-44-9217,J,Dubai,Normal,Male,Electronic accessories,92.79,10,46.4,974.3,4/03/2019,10:18,Cash,927.9,4.76,46.4,7.7
883-42-6001,C,Toronto,Normal,Female,Fashion accessories,39.24,7,13.73,288.41,1/06/2019,20:36,Cash,274.68,4.76,13.73,5.3
701-12-1366,F,Bangkok,Normal,Male,Fashion accessories,83.32,9,37.49,787.37,10/03/2019,12:34,Cash,749.88,4.76,37.49,6.5
624-89-3254,E,Sydney,Member,Female,Health and beauty,83.5,6,25.05,526.05,27/05/2019,10:47,Cash,501.0,4.76,25.05,5.4
873-69-8455,G,Toronto,Normal,Male,Home and lifestyle,22.57,3,3.39,71.1,9/05/2019,20:33,Cash,67.71,4.76,3.39,9.0
898-40-4694,B,London,Normal,Male,Food and beverages,83.75,7,29.31,615.56,6/09/2019,12:34,Credit card,586.25,4.76,29.31,5.1
507-57-6263,J,Madrid,Normal,Female,Electronic accessories,59.91,4,11.98,251.62,22/07/2019,11:38,Credit card,239.64,4.76,11.98,5.8
162-94-1721,H,Dubai,Normal,Female,Electronic accessories,92.95,8,37.18,780.78,12/07/2019,17:47,Credit card,743.6,4.76,37.18,7.5
508-84-4752,J,Kuala Lumpur,Normal,Male,Health and beauty,43.59,4,8.72,183.08,10/05/2019,16:28,Ewallet,174.36,4.76,8.72,9.3
948-83-2268,C,Naypyitaw,Member,Male,Home and lifestyle,14.59,9,6.57,137.88,22/04/2019,10:39,Ewallet,131.31,4.76,6.57,7.2
606-43-5645,J,Madrid,Normal,Male,Sports and travel,38.7,5,9.68,203.18,13/01/2019,18:17,Ewallet,193.5,4.76,9.68,7.7
128-26-9040,B,London,Normal,Female,Fashion accessories,63.95,10,31.98,671.48,21/08/2019,13:59,Credit card,639.5,4.76,31.98,6.3
831-73-5721,I,Kuala Lumpur,Member,Female,Home and lifestyle,55.22,7,19.33,405.87,25/09/2019,15:52,Cash,386.54,4.76,19.33,7.9
355-34-8970,C,Madrid,Normal,Female,Sports and travel,67.72,1,3.39,71.11,12/01/2019,20:28,Credit card,67.72,4.76,3.39,7.0
466-30-9977,D,Bangkok,Member,Female,Fashion accessories,48.22,2,4.82,101.26,5/06/2019,14:55,Credit card,96.44,4.76,4.82,7.2
804-13-6742,F,Bangkok,Normal,Male,Food and beverages,91.96,8,36.78,772.46,12/07/2019,9:37,Cash,735.68,4.76,36.78,9.1
954-21-3649,I,Naypyitaw,Normal,Male,Home and lifestyle,49.86,3,7.48,157.06,18/06/2019,11:26,Credit card,149.58,4.76,7.48,9.9
314-99-8578,D,Tokyo,Normal,Female,Electronic accessories,38.47,3,5.77,121.18,23/07/2019,18:41,Cash,115.41,4.76,5.77,6.8
840-12-7790,G,Bangkok,Member,Male,Sports and travel,35.92,9,16.16,339.44,26/02/2019,16:45,Cash,323.28,4.76,16.16,5.7
635-54-1869,G,Sydney,Member,Male,Fashion accessories,79.25,7,27.74,582.49,25/03/2019,12:20,Credit card,554.75,4.76,27.74,8.1
723-63-4382,F,Los Angeles,Member,Female,Food and beverages,30.24,1,1.51,31.75,25/04/2019,9:52,Credit card,30.24,4.76,1.51,5.5
974-14-3527,D,Singapore,Normal,Male,Home and lifestyle,57.01,3,8.55,179.58,7/03/2019,10:18,Cash,171.03,4.76,8.55,5.8
319-84-5416,F,Chicago,Member,Male,Food and beverages,63.45,1,3.17,66.62,26/07/2019,20:56,Ewallet,63.45,4.76,3.17,7.6
993-34-8660,I,Sydney,Member,Female,Sports and travel,68.66,5,17.16,360.46,21/07/2019,10:21,Ewallet,343.3,4.76,17.16,6.6
694-96-1454,C,Naypyitaw,Normal,Male,Sports and travel,50.45,4,10.09,211.89,12/06/2019,9:46,Ewallet,201.8,4.76,10.09,5.5
335-44-9304,I,Rome,Member,Male,Food and beverages,65.54,10,32.77,688.17,4/02/2019,20:53,Ewallet,655.4,4.76,32.77,7.9
654-66-3584,J,Sydney,Normal,Male,Food and beverages,40.53,7,14.19,297.9,20/08/2019,12:40,Ewallet,283.71,4.76,14.19,8.5
651-49-9558,H,Berlin,Normal,Male,Sports and travel,81.62,7,28.57,599.91,28/05/2019,10:39,Credit card,571.34,4.76,28.57,5.3
406-24-5551,F,Bangkok,Member,Female,Sports and travel,91.29,3,13.69,287.56,10/08/2019,14:28,Ewallet,273.87,4.76,13.69,7.0
737-66-7407,I,Kuala Lumpur,Member,Female,Electronic accessories,44.22,6,13.27,278.59,14/02/2019,10:28,Ewallet,265.32,4.76,13.27,5.5
189-73-6402,I,Bangkok,Member,Female,Food and beverages,63.26,5,15.82,332.12,18/06/2019,11:31,Ewallet,316.3,4.76,15.82,6.4
843-30-7736,C,Bangkok,Member,Female,Fashion accessories,83.71,7,29.3,615.27,5/06/2019,15:39,Cash,585.97,4.76,29.3,7.1
620-30-6231,E,Los Angeles,Member,Female,Food and beverages,61.7,6,18.51,388.71,24/09/2019,14:30,Cash,370.2,4.76,18.51,6.0
864-72-8581,J,Bangkok,Normal,Male,Fashion accessories,95.0,2,9.5,199.5,15/03/2019,13:59,Credit card,190.0,4.76,9.5,7.7
283-24-6408,H,Tokyo,Normal,Female,Food and beverages,41.26,3,6.19,129.97,5/06/2019,10:31,Credit card,123.78,4.76,6.19,6.8
938-74-1373,A,Sydney,Normal,Male,Health and beauty,21.71,1,1.09,22.8,1/05/2019,20:22,Cash,21.71,4.76,1.09,7.1
457-66-3667,G,Singapore,Member,Male,Sports and travel,16.09,7,5.63,118.26,28/06/2019,18:42,Ewallet,112.63,4.76,5.63,7.8
182-18-4053,E,Sydney,Member,Female,Home and lifestyle,36.78,8,14.71,308.95,5/02/2019,14:51,Credit card,294.24,4.76,14.71,8.2
465-66-2923,J,Rome,Member,Female,Fashion accessories,59.85,7,20.95,439.9,3/05/2019,15:23,Credit card,418.95,4.76,20.95,8.8
573-16-2458,J,New York,Member,Female,Home and lifestyle,47.07,7,16.47,345.96,18/03/2019,11:25,Ewallet,329.49,4.76,16.47,6.6
939-10-1245,A,Singapore,Member,Female,Health and beauty,19.44,10,9.72,204.12,18/04/2019,15:50,Ewallet,194.4,4.76,9.72,6.5
671-36-2741,C,Sydney,Member,Male,Fashion accessories,47.5,2,4.75,99.75,6/05/2019,18:17,Ewallet,95.0,4.76,4.75,7.4
716-15-1986,J,Bangkok,Normal,Female,Electronic accessories,56.57,8,22.63,475.19,4/06/2019,14:15,Credit card,452.56,4.76,22.63,9.1
141-52-3009,I,New York,Member,Female,Sports and travel,68.9,6,20.67,434.07,8/05/2019,19:52,Ewallet,413.4,4.76,20.67,7.4
254-50-7766,D,Dubai,Normal,Female,Health and beauty,60.11,4,12.02,252.46,15/03/2019,15:52,Cash,240.44,4.76,12.02,9.4
227-34-8013,H,Bangkok,Member,Female,Fashion accessories,90.34,9,40.65,853.71,8/07/2019,12:31,Credit card,813.06,4.76,40.65,7.2
921-19-2356,B,Kuala Lumpur,Member,Female,Sports and travel,94.35,9,42.46,891.61,8/07/2019,12:22,Cash,849.15,4.76,42.46,7.1
459-96-8503,H,London,Normal,Male,Food and beverages,26.22,2,2.62,55.06,16/05/2019,9:53,Ewallet,52.44,4.76,2.62,8.7
535-43-7103,D,Bangkok,Member,Male,Electronic accessories,18.93,10,9.47,198.77,19/01/2019,19:46,Ewallet,189.3,4.76,9.47,5.7
890-83-3916,C,London,Member,Male,Home and lifestyle,75.21,4,15.04,315.88,21/04/2019,10:41,Cash,300.84,4.76,15.04,8.2
463-19-8092,J,Singapore,Normal,Male,Home and lifestyle,84.43,4,16.89,354.61,17/08/2019,17:17,Ewallet,337.72,4.76,16.89,7.1
455-29-7869,J,Naypyitaw,Member,Female,Food and beverages,80.4,8,32.16,675.36,18/06/2019,19:37,Ewallet,643.2,4.76,32.16,5.2
499-10-2600,B,Los Angeles,Member,Male,Sports and travel,58.72,3,8.81,184.97,9/04/2019,13:13,Cash,176.16,4.76,8.81,9.9
734-42-9026,B,Paris,Member,Female,Electronic accessories,14.09,2,1.41,29.59,28/08/2019,11:46,Credit card,28.18,4.76,1.41,5.5
173-89-4462,F,Los Angeles,Member,Male,Home and lifestyle,67.87,2,6.79,142.53,27/07/2019,13:24,Ewallet,135.74,4.76,6.79,9.1
140-95-5269,H,Kuala Lumpur,Member,Male,Health and beauty,42.9,7,15.02,315.32,21/03/2019,11:22,Cash,300.3,4.76,15.02,7.1
326-76-6192,H,Mexico City,Normal,Male,Health and beauty,21.59,9,9.72,204.03,12/09/2019,16:36,Cash,194.31,4.76,9.72,7.1
499-40-5019,F,Dubai,Member,Male,Home and lifestyle,33.53,8,13.41,281.65,8/04/2019,16:43,Ewallet,268.24,4.76,13.41,9.7
119-60-5317,J,Madrid,Member,Male,Food and beverages,62.75,7,21.96,461.21,13/08/2019,13:27,Ewallet,439.25,4.76,21.96,5.2
476-96-7722,H,Tokyo,Member,Female,Health and beauty,28.26,1,1.41,29.67,6/05/2019,13:57,Credit card,28.26,4.76,1.41,7.5
957-72-4832,I,Singapore,Member,Male,Sports and travel,56.83,7,19.89,417.7,17/06/2019,16:37,Credit card,397.81,4.76,19.89,7.3
928-11-1302,B,Singapore,Member,Female,Electronic accessories,18.7,7,6.55,137.45,20/09/2019,14:52,Cash,130.9,4.76,6.55,9.4
130-64-8000,B,Sydney,Member,Female,Food and beverages,25.49,3,3.82,80.29,18/05/2019,15:16,Ewallet,76.47,4.76,3.82,9.4
102-26-3617,G,Kuala Lumpur,Member,Female,Health and beauty,62.67,5,15.67,329.02,7/02/2019,11:21,Ewallet,313.35,4.76,15.67,7.5
970-67-4682,E,Chicago,Member,Male,Home and lifestyle,83.67,5,20.92,439.27,13/04/2019,11:45,Cash,418.35,4.76,20.92,7.8
939-77-9727,E,Tokyo,Normal,Female,Electronic accessories,35.2,8,14.08,295.68,12/03/2019,20:31,Ewallet,281.6,4.76,14.08,9.7
813-90-2345,A,Paris,Member,Female,Electronic accessories,41.26,10,20.63,433.23,2/09/2019,13:46,Cash,412.6,4.76,20.63,9.4
318-46-6773,G,Yangon,Member,Female,Sports and travel,38.38,7,13.43,282.09,17/03/2019,20:32,Credit card,268.66,4.76,13.43,8.7
704-74-7688,E,Naypyitaw,Normal,Male,Fashion accessories,41.64,10,20.82,437.22,22/03/2019,19:26,Credit card,416.4,4.76,20.82,8.5
556-18-6387,C,Mexico City,Member,Female,Electronic accessories,20.52,10,10.26,215.46,26/08/2019,9:36,Cash,205.2,4.76,10.26,8.6
941-63-7539,J,Los Angeles,Normal,Male,Sports and travel,36.12,4,7.22,151.7,14/04/2019,10:46,Cash,144.48,4.76,7.22,6.9
195-52-2426,B,Chicago,Normal,Female,Home and lifestyle,45.01,10,22.5,472.6,16/09/2019,10:17,Ewallet,450.1,4.76,22.5,8.5
845-51-5263,C,Chicago,Normal,Male,Home and lifestyle,24.91,6,7.47,156.93,20/07/2019,17:22,Ewallet,149.46,4.76,7.47,8.2
939-25-2071,J,Berlin,Member,Female,Food and beverages,17.06,7,5.97,125.39,24/07/2019,19:20,Credit card,119.42,4.76,5.97,7.4
504-21-7579,B,Bangkok,Member,Female,Home and lifestyle,93.01,9,41.85,878.94,2/09/2019,15:36,Credit card,837.09,4.76,41.85,6.7
360-61-2033,C,Tokyo,Normal,Female,Health and beauty,61.64,8,24.66,517.78,22/07/2019,16:52,Cash,493.12,4.76,24.66,8.8
181-40-2630,G,Naypyitaw,Normal,Male,Sports and travel,99.95,8,39.98,839.58,13/09/2019,17:56,Cash,799.6,4.76,39.98,6.4
636-65-5714,G,Los Angeles,Normal,Female,Fashion accessories,12.06,2,1.21,25.33,22/09/2019,14:10,Ewallet,24.12,4.76,1.21,8.1
520-20-5893,D,Rome,Normal,Male,Fashion accessories,58.87,1,2.94,61.81,20/05/2019,11:54,Ewallet,58.87,4.76,2.94,8.8
837-90-2944,C,Bangkok,Member,Male,Sports and travel,60.63,5,15.16,318.31,18/05/2019,20:15,Ewallet,303.15,4.76,15.16,7.4
643-70-9944,E,Sydney,Member,Female,Fashion accessories,64.66,7,22.63,475.25,14/05/2019,11:17,Credit card,452.62,4.76,22.63,9.2
835-66-6763,A,Bangkok,Normal,Male,Fashion accessories,32.47,1,1.62,34.09,4/09/2019,14:59,Cash,32.47,4.76,1.62,6.3
703-39-8679,J,Tokyo,Member,Female,Health and beauty,64.13,2,6.41,134.67,3/03/2019,16:12,Cash,128.26,4.76,6.41,5.5
445-66-5221,B,Singapore,Normal,Male,Sports and travel,12.24,1,0.61,12.85,17/01/2019,14:13,Credit card,12.24,4.76,0.61,5.8
913-56-9209,D,Los Angeles,Normal,Male,Sports and travel,99.57,4,19.91,418.19,10/02/2019,19:36,Credit card,398.28,4.76,19.91,5.3
900-12-8549,B,Yangon,Member,Male,Home and lifestyle,60.78,8,24.31,510.55,2/07/2019,19:22,Ewallet,486.24,4.76,24.31,7.0
256-15-5098,I,New York,Member,Female,Health and beauty,27.27,2,2.73,57.27,8/05/2019,12:42,Cash,54.54,4.76,2.73,9.0
715-92-9317,J,Bangkok,Normal,Male,Fashion accessories,69.87,5,17.47,366.82,16/06/2019,16:31,Ewallet,349.35,4.76,17.47,6.4
122-91-3531,B,Chicago,Normal,Male,Electronic accessories,63.34,6,19.0,399.04,20/06/2019,9:54,Cash,380.04,4.76,19.0,8.5
386-74-5668,D,Berlin,Normal,Male,Health and beauty,50.45,5,12.61,264.86,21/01/2019,13:45,Cash,252.25,4.76,12.61,7.3
752-45-8687,C,Sydney,Member,Female,Food and beverages,44.08,7,15.43,323.99,23/05/2019,14:57,Cash,308.56,4.76,15.43,8.9
194-46-6235,J,Bangkok,Member,Female,Health and beauty,69.54,1,3.48,73.02,2/06/2019,9:52,Credit card,69.54,4.76,3.48,8.8
282-99-4487,I,Toronto,Normal,Male,Home and lifestyle,81.0,3,12.15,255.15,16/05/2019,17:59,Cash,243.0,4.76,12.15,9.8
196-96-9537,B,Singapore,Normal,Female,Health and beauty,63.27,5,15.82,332.17,28/02/2019,12:12,Ewallet,316.35,4.76,15.82,8.5
708-38-1758,G,London,Normal,Female,Sports and travel,30.41,4,6.08,127.72,13/09/2019,14:20,Credit card,121.64,4.76,6.08,8.1
181-53-8860,I,Seoul,Normal,Female,Sports and travel,28.85,6,8.66,181.76,8/08/2019,17:49,Ewallet,173.1,4.76,8.66,7.8
717-91-9653,E,Chicago,Member,Female,Health and beauty,50.64,4,10.13,212.69,6/05/2019,18:24,Credit card,202.56,4.76,10.13,9.3
179-41-3489,I,Rome,Member,Female,Food and beverages,81.96,1,4.1,86.06,21/09/2019,15:15,Cash,81.96,4.76,4.1,8.5
651-56-6041,I,Paris,Member,Female,Health and beauty,87.84,2,8.78,184.46,8/05/2019,20:48,Credit card,175.68,4.76,8.78,8.7
361-47-3170,F,Paris,Member,Female,Sports and travel,55.39,10,27.7,581.6,19/08/2019,15:49,Cash,553.9,4.76,27.7,9.5
294-64-2822,H,Kuala Lumpur,Normal,Female,Fashion accessories,36.08,1,1.8,37.88,20/02/2019,13:26,Cash,36.08,4.76,1.8,5.2
192-92-6105,H,Los Angeles,Normal,Female,Electronic accessories,64.99,2,6.5,136.48,16/07/2019,15:14,Ewallet,129.98,4.76,6.5,8.5
684-85-3894,I,Mexico City,Member,Male,Food and beverages,11.74,7,4.11,86.29,4/07/2019,9:52,Cash,82.18,4.76,4.11,7.1
956-78-6031,E,Dubai,Member,Female,Home and lifestyle,12.94,10,6.47,135.87,17/04/2019,16:38,Ewallet,129.4,4.76,6.47,7.9
910-27-7261,A,Mexico City,Member,Female,Sports and travel,47.99,3,7.2,151.17,25/09/2019,19:15,Cash,143.97,4.76,7.2,9.9
482-67-2825,G,Los Angeles,Member,Male,Fashion accessories,97.91,10,48.95,1028.05,17/03/2019,19:42,Ewallet,979.1,4.76,48.95,6.1
244-11-5882,B,Rome,Member,Female,Sports and travel,24.99,8,10.0,209.92,9/02/2019,9:58,Cash,199.92,4.76,10.0,8.1
909-54-4643,B,Toronto,Normal,Male,Health and beauty,73.98,10,36.99,776.79,9/05/2019,18:42,Ewallet,739.8,4.76,36.99,5.5
407-78-8233,C,Bangkok,Normal,Female,Fashion accessories,18.16,6,5.45,114.41,5/03/2019,12:55,Cash,108.96,4.76,5.45,9.1
396-53-5247,H,Los Angeles,Member,Male,Electronic accessories,64.23,9,28.9,606.97,14/05/2019,20:36,Ewallet,578.07,4.76,28.9,6.9
163-43-1128,F,New York,Normal,Male,Electronic accessories,11.14,7,3.9,81.88,25/02/2019,18:54,Ewallet,77.98,4.76,3.9,8.8
231-57-9859,A,Kuala Lumpur,Member,Male,Electronic accessories,90.02,10,45.01,945.21,7/03/2019,16:16,Cash,900.2,4.76,45.01,10.0
280-60-8801,J,Sydney,Normal,Female,Sports and travel,82.08,9,36.94,775.66,1/06/2019,15:35,Cash,738.72,4.76,36.94,8.3
840-66-1872,G,Bangkok,Normal,Female,Home and lifestyle,54.69,5,13.67,287.12,13/04/2019,20:13,Ewallet,273.45,4.76,13.67,7.3
475-59-5051,G,Rome,Normal,Male,Home and lifestyle,95.53,9,42.99,902.76,19/03/2019,12:15,Cash,859.77,4.76,42.99,7.0
428-55-3604,H,Bangkok,Normal,Female,Food and beverages,23.06,3,3.46,72.64,12/07/2019,10:47,Credit card,69.18,4.76,3.46,5.9
361-51-1193,C,Paris,Member,Female,Fashion accessories,37.73,4,7.55,158.47,12/02/2019,13:19,Ewallet,150.92,4.76,7.55,9.6
939-41-7391,E,New York,Normal,Female,Health and beauty,18.12,7,6.34,133.18,19/04/2019,20:15,Cash,126.84,4.76,6.34,6.8
832-82-7344,G,New York,Member,Male,Home and lifestyle,39.23,5,9.81,205.96,14/01/2019,15:33,Cash,196.15,4.76,9.81,8.0
296-55-5568,I,Singapore,Normal,Female,Food and beverages,10.97,9,4.94,103.67,15/08/2019,12:16,Ewallet,98.73,4.76,4.94,7.6
578-71-1241,C,Berlin,Normal,Male,Health and beauty,57.79,8,23.12,485.44,20/02/2019,11:24,Credit card,462.32,4.76,23.12,7.8
525-89-1443,G,Kuala Lumpur,Normal,Male,Fashion accessories,66.91,5,16.73,351.28,19/01/2019,15:58,Cash,334.55,4.76,16.73,5.8
137-43-3676,A,Dubai,Normal,Male,Home and lifestyle,38.09,1,1.9,39.99,8/02/2019,20:35,Cash,38.09,4.76,1.9,6.9
751-39-6698,E,Kuala Lumpur,Member,Male,Fashion accessories,57.26,4,11.45,240.49,26/03/2019,9:39,Ewallet,229.04,4.76,11.45,7.8
589-45-4083,B,Bangkok,Normal,Female,Health and beauty,34.93,7,12.23,256.74,28/05/2019,11:34,Credit card,244.51,4.76,12.23,6.8
693-57-2383,F,Bangkok,Normal,Female,Food and beverages,16.21,6,4.86,102.12,28/01/2019,20:57,Credit card,97.26,4.76,4.86,7.8
786-37-2831,I,Rome,Normal,Male,Health and beauty,63.62,7,22.27,467.61,15/04/2019,12:33,Credit card,445.34,4.76,22.27,5.2
933-99-3327,G,Dubai,Normal,Female,Electronic accessories,26.75,2,2.68,56.18,21/05/2019,14:11,Credit card,53.5,4.76,2.68,5.9
187-14-4845,I,Tokyo,Normal,Female,Home and lifestyle,37.21,1,1.86,39.07,28/05/2019,14:20,Ewallet,37.21,4.76,1.86,9.4
661-83-4020,I,Rome,Member,Female,Home and lifestyle,63.04,9,28.37,595.73,23/01/2019,15:39,Credit card,567.36,4.76,28.37,7.8
670-23-1170,F,Kuala Lumpur,Member,Female,Sports and travel,33.13,5,8.28,173.93,7/09/2019,17:49,Credit card,165.65,4.76,8.28,6.3
193-39-7652,J,Yangon,Normal,Male,Home and lifestyle,18.66,2,1.87,39.19,13/01/2019,16:45,Cash,37.32,4.76,1.87,8.7
664-49-6441,H,Mexico City,Member,Female,Health and beauty,60.42,9,27.19,570.97,22/04/2019,19:42,Credit card,543.78,4.76,27.19,6.6
138-92-6142,E,New York,Member,Female,Food and beverages,94.43,9,42.49,892.36,10/08/2019,13:44,Credit card,849.87,4.76,42.49,8.4
981-12-5275,J,Yangon,Member,Male,Home and lifestyle,17.65,1,0.88,18.53,4/05/2019,15:23,Ewallet,17.65,4.76,0.88,6.0
547-25-4040,D,Kuala Lumpur,Normal,Male,Sports and travel,13.41,10,6.71,140.81,27/06/2019,9:27,Cash,134.1,4.76,6.71,9.4
